"Fecha","WTI","JPM_Dollar_Index","VIX_Index","OPEP_TOTPROD","OPEP_TOTDEM","TBILL_10YR","TBILL_1YR"
"ago-12",1.03758470396551,0.537528403453116,-0.434277785295357,0.874174992697072,0.511274771841762,-1.80183303489077,-1.25796532717948
"sep-12",0.895824994273379,0.474557671111805,0.0342505463648973,0.720293140498067,0.772724416308499,-1.73852402265926,-1.25796532717948
"oct-12",0.960610437612478,0.459432819244549,-0.409506033641678,0.568757230140671,0.824338403298894,-1.6920010961372,-1.25796532717948
"nov-12",1.02903987143772,0.495108020975393,-0.054313794560189,0.317693713056954,0.694885243378895,-1.85031198394896,-1.25796532717948
"dic-12",1.1563556080708,0.554735582929914,-0.704644505945642,0.160780381021789,0.694885243378895,-1.73852402265926,-1.34764352977288
"ene-13",1.03435556403081,0.501253787783481,-0.473653799947727,0.170987029057132,0.720887714552984,-1.45661532393569,-1.39678217305372
"feb-13",1.15068139399918,0.443785934835464,-1.03245682804455,0.231147497262246,0.431717282449349,-1.35977421639051,-1.34764352977288
"mar-13",1.06665558630215,0.510427276210474,-0.857538331620347,0.314939855298995,0.603430795222469,-1.38708926196689,-1.39678217305372
"abr-13",1.03250813544529,0.242318509849724,-0.334765501845102,0.368999799107161,0.564021890578679,-1.67667051973019,-1.56668026143843
"may-13",1.13598915982954,0.131648064971938,-0.240331646664473,0.361224370922741,0.785648717708113,-1.42858893634636,-1.56668026143843
"jun-13",1.31464320405971,0.0841804394606186,-0.872050455987936,0.368999799107161,0.888545595120479,-0.956702951492391,-1.44931229058913
"jul-13",1.36699592779527,-0.0872574221579324,-0.215569298557153,0.421485087000247,0.824338403298894,-0.647616548788783,-1.56668026143843
"ago-13",1.25930742906453,0.0819745880264495,-0.283779575188756,0.212201727476324,0.707893514267947,-0.485732607490486,-1.50573696756873
"sep-13",1.13202461778319,0.153508929455503,-0.810379187009073,0.0583022174443226,0.824338403298894,-0.417860315874803,-1.56668026143843
"oct-13",1.04976504172957,0.00601361423837525,-0.820563718577647,-0.0656708173050047,0.888545595120479,-0.606223288034021,-1.56668026143843
"nov-13",1.17652869116699,-0.022240675629202,-0.81648545261192,0.0568995866326064,0.798559129474311,-0.505443383412998,-1.56668026143843
"dic-13",1.1563556080708,-0.258302560519071,0.00554596257634395,-0.0138818030591799,0.629631758699692,-0.333038650486947,-1.50573696756873
"ene-14",1.26469920585686,-0.176890309108401,-0.760005737258174,0.229300258597348,0.965143965106794,-0.370407430089691,-1.56668026143843
"feb-14",1.24367712709513,-0.0739166910309879,-0.784071746622374,0.115689328184052,0.642710842182399,-0.515353187912538,-1.56668026143843
"mar-14",1.20483655074522,-0.0798677025793461,-0.880377046875183,-0.00213826348589153,0.785648717708113,-0.505443383412998,-1.50573696756873
"abr-14",1.26718311106101,-0.0102234378517976,-1.33435535300164,0.0128790960845792,0.564021890578679,-0.515353187912538,-1.63292939358315
"may-14",1.32151034926864,-0.0220165521019786,-1.29297361006255,0.190451793248908,0.939665404141078,-0.668554466753065,-1.70549710731267
"jun-14",1.17112461462839,-0.140739072369123,-0.225447933654796,0.104976284460522,0.862903884227877,-0.626840315201818,-1.70549710731267
"jul-14",1.12274515060011,-0.18415965161164,-1.19562051750298,0.280930960439278,0.875731581113811,-0.689656605358893,-1.63292939358315
"ago-14",1.01371189348881,-0.425944753494827,-0.333050904536696,0.463331996169446,0.862903884227877,-0.819867928306036,-1.63292939358315
"sep-14",0.750532648443312,-0.40327145385025,-0.754021466352992,0.491915991146626,0.952411439280811,-0.700270066380264,-1.63292939358315
"oct-14",0.33231543431339,-0.60267789720744,-0.897104999992825,0.206651766724204,0.824338403298894,-0.956702951492391,-1.70549710731267
"nov-14",-0.127807638619563,-0.877815153848989,0.123008820960327,0.234841242980173,1.15452997344559,-0.921836257755315,-1.50573696756873
"dic-14",-0.338552823022967,-1.07143270742573,0.369536483901404,0.226990867194836,0.837207324714035,-1.06409893817378,-1.14059735633018
"ene-15",-0.272636190469475,-1.05394421433965,-0.895008523836289,0.292889455269519,1.14199670471122,-1.49921002168362,-1.17774544138817
"feb-15",-0.366930856441749,-1.20543230296869,-0.513592348094369,0.632620310070089,0.914132691039073,-1.35977421639051,-1.10517772765866
"mar-15",0.111835984112306,-1.04155540830189,-0.652279067749068,0.729208530761557,0.965143965106794,-1.27945455394379,-1.00784735300347
"abr-15",0.135576719008609,-1.16046331400619,-0.792140008567965,0.674736058133366,0.759786195357025,-1.41468446674381,-1.0713328352491
"may-15",0.106127100965247,-1.21678963548048,-0.0219224433509625,1.14930270889958,1.29153976016533,-1.07630081341816,-1.03892859551393
"jun-15",-0.388465909042236,-1.43646350296326,-1.16313956164937,1.03597697719042,1.217000925417,-0.887415632048247,-0.921560624664635
"jul-15",-0.296684006866197,-1.73532364019321,1.22039862915072,1.06776603357543,1.26674483497045,-0.933408356798971,-0.869030507129223
"ago-15",-0.482034666736792,-1.82459943124705,0.804484601254359,1.0049894026879,1.22945622668022,-1.11324201910186,-0.68904770560001
"sep-15",-0.412500527581474,-1.72758356965564,-0.554109735898078,1.0124152151872,1.24189862757732,-1.11324201910186,-0.709352501204209
"oct-15",-0.650654843350762,-1.8547922451086,-0.364075708034728,0.997996800017282,1.06652125020897,-1.24017635446473,-0.977985301644231
"nov-15",-0.899897081469546,-1.99727586592994,-0.0249912151450809,1.40469395619766,1.37792118931032,-1.00390607240056,-0.51117692958943
"dic-15",-1.10573937886688,-2.1164892793514,0.264950514213094,1.35961156678424,1.05389577664304,-1.02782186435998,-0.280335547335028
"ene-16",-1.0975392625039,-2.07824526191528,0.31297514489767,1.25571071080861,1.37792118931032,-1.2143058774492,-0.421498726996027
"feb-16",-0.826602317204766,-1.71000859448765,-0.770008076456535,1.14670780286563,1.19205151459618,-1.64626896598012,-0.435730631292134
"mar-16",-0.443278243486059,-1.61502810414261,-0.43961469590193,1.3045504313919,1.17955735123154,-1.48493673155109,-0.268711127475208
"abr-16",-0.301007047356604,-1.8876987633756,-0.722319912498227,1.2230559101352,1.02860495258154,-1.60130119700558,-0.393808958740137
"may-16",-0.33459238633474,-1.70962285551921,-0.452107251490812,1.4745815539558,1.36561894861182,-1.60130119700558,-0.35407552413099
"jun-16",-0.653207124340013,-1.72236414012993,-1.2214086744147,1.66759612337706,1.17955735123154,-1.86666771139903,-0.407527973349453
"jul-16",-0.500492556071999,-1.76481883078492,-0.87829307300028,1.671762657552,1.52457371646122,-2.10674486906109,-0.465018269413074
"ago-16",-0.338552823022967,-1.71483223156806,-0.905506661684265,1.78379254191852,1.25432815480331,-2.00122119204464,-0.38033277134106
"sep-16",-0.400222507533928,-1.71492874021729,-0.207363684143369,1.82917837210754,1.30391805800676,-1.88312347450116,-0.35407552413099
"oct-16",-0.286344455231561,-2.01098804698015,-0.897104999992825,1.90312993668972,1.30391805800676,-1.67667051973019,-0.268711127475208
"nov-16",-0.109933934742233,-1.95971335971308,-0.752029552607358,1.48725096317404,1.43924412488079,-1.15069750400681,-0.181600835279711
"dic-16",-0.146235278394735,-1.88641104750258,-1.19328789256688,1.09774696004954,1.20453269700953,-0.743147609379329,-0.0583760300792955
"ene-17",-0.0984944870095642,-1.78712447170692,-0.984442909301958,1.12593120810407,1.36561894861182,-0.808773030604498,-0.0942125132431669
"feb-17",-0.237067207587156,-1.74801760706037,-1.10606018353919,0.969115310351885,1.37792118931032,-0.819867928306036,-0.103441531832045
"mar-17",-0.29107717164584,-1.74287894389313,-1.48033608125758,0.951582313052592,1.24189862757732,-0.753974621494951,0.0552320086290108
